Date,EOD/V - Open,EOD/V - Close
2017-06-20,94.79,94.38
2017-06-21,94.61,94.54
2017-06-22,94.49,93.95
2017-06-23,94.16,95.58
2017-06-26,95.8,95.22
2017-06-27,95.15,94.9
2017-06-28,95.15,96.23
2017-06-29,95.79,94.42
2017-06-30,94.38,93.78
2017-07-03,94.38,93.35
2017-07-05,93.75,94.01
2017-07-06,93.45,93.25
2017-07-07,93.5,93.92
2017-07-10,94.15,95.09
2017-07-11,95.08,95.41
2017-07-12,95.98,96.18
2017-07-13,96.42,95.94
2017-07-14,96.14,96.93
2017-07-17,97.11,96.83
2017-07-18,96.85,97.58
2017-07-19,97.64,98.25
2017-07-20,99.11,98.11
2017-07-21,99.6,99.6
2017-07-24,99.55,100.37
2017-07-25,100.65,99.99
2017-07-26,100.01,100.85
2017-07-27,100.97,99.57
2017-07-28,99.12,99.15
2017-07-31,99.5,99.56
2017-08-01,100.36,100.87
2017-08-02,101.03,101.28
2017-08-03,100.94,100.59
2017-08-04,100.96,100.89
2017-08-07,100.92,101.49
2017-08-08,101.5,101.28
2017-08-09,100.76,100.97
2017-08-10,100.54,99.49
2017-08-11,99.55,100.09
2017-08-14,100.98,101.87
2017-08-15,102.36,102.63
2017-08-16,102.76,103.32
2017-08-17,103.33,102.16
2017-08-18,102.08,102.51
2017-08-21,102.62,103.22
2017-08-22,103.44,104.07
2017-08-23,103.77,103.18
2017-08-24,103.32,103.22
2017-08-25,103.65,103.35
2017-08-28,103.65,103.78
2017-08-29,102.92,103.77
2017-08-30,103.7,103.73
2017-08-31,104.06,103.52
2017-09-01,104.04,103.9
2017-09-05,103.4,103.01
2017-09-06,103.34,103.18
2017-09-07,103.71,104.56
2017-09-08,104.33,104.43
2017-09-11,105.48,106.15
2017-09-12,106.64,106.21
2017-09-13,106.26,105.83
2017-09-14,105.5,106.08
2017-09-15,105.74,105.3
2017-09-18,105.35,104.83
2017-09-19,105.13,105.41
2017-09-20,105.5,104.97
2017-09-21,105.0,105.31
2017-09-22,105.21,105.56
2017-09-25,105.5,103.02
2017-09-26,103.11,102.94
2017-09-27,103.07,103.89
2017-09-28,103.75,104.58
2017-09-29,104.75,105.24
2017-10-02,105.54,105.44
2017-10-03,105.65,105.59
2017-10-04,105.71,105.31
2017-10-05,105.6,106.24
2017-10-06,106.29,106.73
2017-10-09,106.6,107.01
2017-10-10,107.58,107.31
2017-10-11,107.7,108.44
2017-10-12,108.5,108.11
2017-10-13,108.5,108.66
2017-10-16,108.79,108.3
2017-10-17,108.25,107.54
2017-10-18,107.62,107.8
2017-10-19,107.27,107.02
2017-10-20,107.7,107.55
2017-10-23,108.05,107.53
2017-10-24,107.56,108.41
2017-10-25,109.41,109.55
2017-10-26,110.38,109.8
2017-10-27,110.07,109.71
2017-10-30,109.67,110.04
2017-10-31,110.58,109.98
2017-11-01,110.5,111.07
2017-11-02,111.02,110.98
2017-11-03,110.94,111.36
2017-11-06,111.36,111.92
2017-11-07,112.25,112.09
2017-11-08,112.01,112.47
2017-11-09,111.8,112.14
2017-11-10,111.71,111.88
2017-11-13,111.55,111.4
2017-11-14,111.08,111.98
2017-11-15,111.34,110.25
2017-11-16,110.75,111.02
2017-11-17,110.69,109.82
2017-11-20,109.95,109.95
2017-11-21,110.45,111.45
2017-11-22,111.5,110.82
2017-11-24,111.31,111.97
2017-11-27,112.0,112.38
2017-11-28,112.6,113.36
2017-11-29,113.62,109.86
2017-11-30,110.5,112.59
2017-12-01,112.38,110.73
2017-12-04,111.33,107.43
2017-12-05,107.54,108.58
2017-12-06,108.49,109.74
2017-12-07,109.77,111.4
2017-12-08,112.13,112.6
2017-12-11,112.5,112.37
2017-12-12,112.37,113.46
2017-12-13,113.75,113.31
2017-12-14,113.76,112.92
2017-12-15,113.94,113.82
2017-12-18,114.555,113.55
2017-12-19,113.265,112.14
2017-12-20,112.64,112.12
2017-12-21,112.935,112.41
2017-12-22,112.43,112.69
2017-12-26,112.07,112.99
2017-12-27,112.69,114.02
2017-12-28,114.3,114.35
2017-12-29,114.75,114.02
2018-01-02,114.57,114.51
2018-01-03,114.95,115.65
2018-01-04,116.25,116.08
2018-01-05,116.99,118.86
2018-01-08,118.61,119.34
2018-01-09,119.97,119.11
2018-01-10,118.69,118.98
2018-01-11,118.8,119.84
2018-01-12,120.12,120.09
2018-01-16,121.18,120.39
2018-01-17,121.2,121.98
2018-01-18,122.52,123.11
2018-01-19,123.05,122.7
2018-01-22,122.87,124.33
2018-01-23,124.6,124.65
2018-01-24,125.05,124.55
2018-01-25,125.0,125.22
2018-01-26,125.77,126.32
2018-01-29,126.74,124.84
2018-01-30,123.82,123.55
2018-01-31,123.78,124.23
2018-02-01,124.74,125.72
2018-02-02,123.72,120.91
2018-02-05,118.7,116.27
2018-02-06,115.2,119.97
2018-02-07,120.09,119.65
2018-02-08,119.53,113.86
2018-02-09,114.55,116.32
2018-02-12,117.79,118.47
2018-02-13,117.85,118.35
2018-02-14,117.62,120.83
2018-02-15,121.7,122.28
2018-02-16,121.63,121.85
2018-02-20,121.35,122.01
2018-02-21,122.05,120.43
2018-02-22,120.67,120.38
2018-02-23,121.57,122.93
2018-02-26,123.58,124.59
2018-02-27,124.7,123.37
2018-02-28,123.65,122.94
2018-03-01,123.26,120.4
2018-03-02,119.09,120.77
2018-03-05,120.45,121.88
2018-03-06,122.83,121.06
2018-03-07,120.03,121.85
2018-03-08,121.96,122.22
2018-03-09,123.25,124.51
2018-03-12,124.75,124.24
2018-03-13,124.25,123.2
2018-03-14,124.04,122.58
2018-03-15,123.13,123.41
